,file_name,folder,common_name,scientific_name
550,5902900W.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
551,5902900Y.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
552,5902900Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
553,59029010.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
554,59029014.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
555,59029016.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
556,59029017.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
557,59030001.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
558,59030003.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
559,59030004.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
560,59030005.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
561,5903000A.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
562,5903000C.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
563,5903000E.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
564,5903000W.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
565,5903000Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
566,5903001Y.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
567,5903001Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
568,59030021.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
569,59030023.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
570,59030024.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
571,59030026.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
572,59030029.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
573,5903002D.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
574,5903002G.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
575,5903002N.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
576,5903002Q.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
577,5903002S.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
578,5903002T.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
579,5903002U.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
580,59030032.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
581,59030033.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
582,59030034.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
583,59030035.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
584,59030036.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
585,85009001.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
586,85009002.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
587,85009003.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
588,85009005.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
589,85009006.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
590,85009007.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
591,85009008.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
592,85009009.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
593,8500900A.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
594,8500900I.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
595,8500900J.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
596,8500900L.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
597,8500900M.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
598,8500900N.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
599,8500900O.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
600,8500900P.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
601,8500900Q.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
602,8500900R.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
603,8500900S.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
604,8500900T.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
605,8500900U.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
606,8700400E.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
607,67008008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
608,67009001.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
609,67009002.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
610,67009003.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
611,67009004.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
612,67009005.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
613,67009006.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
614,67009007.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
615,67009008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
616,67009009.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
617,6700900A.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
618,6700900B.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
619,6700900D.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
620,6700900E.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
621,6700900F.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
622,6700900G.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
623,6700900H.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
624,6700900I.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
625,6700900J.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
626,6700900K.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
627,6700900L.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
628,6700900M.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
629,6700900N.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
630,6700900P.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
631,6700900Q.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
632,6700900R.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
633,6700900S.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
634,6700900T.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
635,6700900U.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
636,6700900W.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
637,67010001.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
638,67010002.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
639,67010003.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
640,67010004.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
641,67010005.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
642,67010006.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
643,67010007.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
644,67010008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
645,67010009.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
646,6701000A.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
647,6701000B.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
648,6701000C.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
649,6701000D.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
650,6701000E.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
651,6701000F.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
652,6701000G.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
653,6701000H.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
654,55113001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
655,55113002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
656,55113003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
657,55113004.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
658,55113007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
659,5511300F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
660,63019001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
661,63019002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
662,63019003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
663,63019004.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
664,63019005.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
665,63019007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
666,6301900B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
667,6301900C.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
668,6301900D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
669,6301900T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
670,6301900V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
671,6301900W.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
672,6301900Y.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
673,6301900Z.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
674,63019010.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
675,63019011.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
676,63019012.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
677,63019014.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
678,63019016.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
679,63019017.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
680,63019018.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
681,63019019.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
682,6301901A.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
683,6301901B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
684,6301901C.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
685,6301901D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
686,6301901E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
687,6301901H.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
688,6301901L.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
689,6301901M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
690,6301901N.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
691,6301901T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
692,6301901U.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
693,6301901V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
694,6304300E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
695,6304300F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
696,6304300K.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
697,6304300M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
698,6304300N.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
699,6304300O.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
700,8002001M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
701,92201001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
702,92201002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
703,92201003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
704,92201005.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
705,92201007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
706,9220100B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
707,9220100D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
708,9220100E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
709,9220100F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
710,9220100G.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
711,9220100Q.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
712,9220100S.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
713,9220100T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
714,9220100V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
715,9220100W.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
716,9220100X.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
717,9220100Z.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
718,60026001.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
719,60026002.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
720,60026003.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
721,60026004.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
722,60026005.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
723,60026006.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
724,6002600A.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
725,6002600B.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
726,64020001.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
727,64020003.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
728,89405023.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
729,9230000L.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
730,92300013.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
731,92301007.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
732,92304008.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
733,9230400D.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
734,9750000S.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
735,97501009.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
736,97503007.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
737,9750300I.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
738,9750300N.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
739,9750300Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
740,9750300V.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
741,9750300Z.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
742,97503018.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
743,9750301L.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
744,9750301M.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
745,9750301O.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
746,9750301Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
747,9750400C.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
748,9750400J.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
749,9750400V.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
750,9761900T.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
751,97619015.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
752,9769201Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
763,54024001.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
764,54024002.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
765,54024003.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
766,54024004.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
767,54024005.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
768,54024006.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
769,54024007.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
770,54024008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
771,54024009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
772,5402400A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
773,5402400B.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
774,5402400C.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
775,7500400U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
776,7500401F.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
777,75004025.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
778,7500402E.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
779,7500402F.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
780,7500402I.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
781,7500402O.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
782,75004033.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
783,7500403A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
784,7500403J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
785,7500403N.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
786,7500502J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
787,7500502Q.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
788,7500502R.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
789,7500502S.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
790,7500502T.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
791,7500502U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
792,7500502V.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
