file_name,folder,common_name,scientific_name
5902900Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59029010.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59029014.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59029016.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59029017.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030001.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030003.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030004.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030005.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903000A.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903000C.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903000E.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903000W.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903000Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903001Y.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903001Z.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030021.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030023.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030024.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030026.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030029.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002D.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002G.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002N.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002Q.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002S.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002T.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
5903002U.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030032.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030033.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030034.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030035.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
59030036.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009001.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009002.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009003.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009005.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009006.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009007.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009008.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
85009009.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900A.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900I.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900J.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900L.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900M.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900N.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900O.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900P.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900Q.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900R.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900S.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900T.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8500900U.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
8700400E.wav,Risso's Dolphin (Grampus griseus) 67,Risso's Dolphin,Grampus griseus
67008008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009001.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009002.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009003.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009004.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009005.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009006.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009007.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67009009.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900A.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900B.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900D.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900E.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900F.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900G.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900H.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900I.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900J.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900K.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900L.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900M.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900N.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900P.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900Q.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900R.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900S.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900T.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900U.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6700900W.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010001.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010002.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010003.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010004.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010005.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010006.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010007.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010008.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
67010009.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000A.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000B.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000C.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000D.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000E.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000F.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000G.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
6701000H.wav,Harp Seal (Pagophilus groenlandicus_Phoca groenlandica) 47,Harp Seal,Pagophilus groenlandicus_Phoca groenlandica
55113001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
55113002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
55113003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
55113004.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
55113007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
5511300F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019004.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019005.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900C.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900W.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900Y.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301900Z.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019010.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019011.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019012.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019014.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019016.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019017.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019018.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
63019019.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901A.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901C.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901H.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901L.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901N.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901U.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6301901V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300K.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300N.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
6304300O.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
8002001M.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
92201001.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
92201002.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
92201003.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
92201005.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
92201007.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100B.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100D.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100E.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100F.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100G.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100Q.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100S.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100T.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100V.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100W.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100X.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
9220100Z.wav,Humpback Whale (Megaptera novaeangliae) 64,Humpback Whale,Megaptera novaeangliae
60026001.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
60026002.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
60026003.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
60026004.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
60026005.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
60026006.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
6002600A.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
6002600B.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
64020001.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
64020003.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
89405023.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9230000L.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
92300013.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
92301007.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
92304008.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9230400D.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750000S.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
97501009.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
97503007.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750300I.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750300N.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750300Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750300V.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750300Z.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
97503018.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750301L.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750301M.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750301O.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750301Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750400C.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750400J.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9750400V.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9761900T.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
97619015.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
9769201Q.wav,Killer Whale (Orcinus orca) 35,Killer Whale,Orcinus orca
6608400I.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400J.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400N.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400P.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400Q.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400R.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400T.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
6608400Z.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
66084010.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
66084013.wav,Leopard Seal (Hydrurga leptonyx) 10,Leopard Seal,Hydrurga leptonyx
54024001.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024002.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024003.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024004.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024005.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024006.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024007.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
54024009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
5402400A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
5402400B.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
5402400C.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500400U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500401F.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
75004025.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500402E.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500402F.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500402I.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500402O.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
75004033.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500403A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500403J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500403N.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502Q.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502R.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502S.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502T.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502V.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502W.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
